"","time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource"
"711","2010-05-08T09:23:09.720Z",-12.918,166.485,29.5,4.9,"mb",37,65.3,NA,0.89,"us","usp000hcg3","2014-11-07T01:41:28.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,11,"reviewed","us","us"
"712","2010-05-28T05:26:17.110Z",-12.743,166.16,42.4,4.4,"mb",35,123.5,NA,0.86,"us","usp000hd9f","2014-11-07T01:41:33.648Z","Santa Cruz Islands","earthquake",NA,17.2,NA,10,"reviewed","us","us"
"713","2010-07-04T00:54:22.600Z",-13.478,166.597,27.5,4.7,"mb",25,161.9,NA,1.02,"us","usp000hevf","2014-11-07T01:41:50.274Z","Vanuatu","earthquake",NA,14.6,NA,4,"reviewed","us","us"
"714","2010-07-22T20:50:52.920Z",-12.875,166.162,35,4.5,"mb",16,161.7,NA,0.94,"us","usp000hgh0","2014-11-07T01:41:59.349Z","Santa Cruz Islands","earthquake",NA,NA,NA,1,"reviewed","us","us"
"715","2010-08-03T21:24:12.060Z",-13.109,166.582,98,4.7,"mb",38,119.4,NA,1.19,"us","usp000hhey","2014-11-07T01:42:09.758Z","Vanuatu","earthquake",NA,12,NA,8,"reviewed","us","us"
"716","2010-08-07T21:30:06.840Z",-12.51,166.84,178.1,4.4,"mb",13,164.1,NA,1.09,"us","usp000hhqs","2014-11-07T01:42:11.952Z","Santa Cruz Islands","earthquake",NA,16,NA,3,"reviewed","us","us"
"717","2010-08-11T22:53:37.370Z",-13.076,166.439,35,5.1,"mb",49,88.1,NA,0.96,"us","usp000hhzc","2014-11-07T01:42:13.326Z","Vanuatu","earthquake",NA,NA,NA,13,"reviewed","us","us"
"718","2010-09-26T09:26:21.860Z",-12.645,166.771,144.1,4.9,"mb",95,49.6,NA,0.75,"us","usp000hm71","2014-11-07T01:42:30.868Z","Santa Cruz Islands","earthquake",NA,8.9,NA,49,"reviewed","us","us"
"719","2010-10-17T08:09:11.240Z",-13.401,166.93,215,4.1,"mb",27,163.2,NA,0.78,"us","usp000hn6v","2014-11-07T01:42:43.005Z","Vanuatu","earthquake",NA,11.4,NA,5,"reviewed","us","us"
"720","2011-01-03T02:31:31.050Z",-13.105,166.721,56.2,4,"mb",22,132.2,NA,0.98,"us","usp000hsgf","2014-11-07T01:43:20.680Z","Vanuatu","earthquake",NA,13.9,NA,3,"reviewed","us","us"
"721","2011-04-13T01:51:42.610Z",-12.62,166.473,80.8,5,"mwc",101,34.5,NA,0.91,"us","usp000hzuk","2014-11-07T01:44:32.367Z","Santa Cruz Islands","earthquake",NA,7.9,NA,NA,"reviewed","us","gcmt"
"722","2011-05-18T20:56:59.220Z",-12.524,166.981,241.8,4.4,"mb",28,57.9,NA,0.72,"us","usp000j1t9","2014-11-07T01:44:52.278Z","Santa Cruz Islands","earthquake",NA,18.4,NA,4,"reviewed","us","us"
"723","2011-06-28T11:41:32.580Z",-12.436,166.594,70.2,4.7,"mb",23,116.6,NA,0.92,"us","usp000j3w6","2014-11-07T01:45:11.447Z","Santa Cruz Islands","earthquake",NA,10.4,NA,7,"reviewed","us","us"
"724","2011-08-14T22:05:25.960Z",-12.475,166.258,49,5,"mwc",71,66.9,NA,1.04,"us","usp000j6fq","2014-11-07T01:45:36.629Z","Santa Cruz Islands","earthquake",NA,8.3,NA,NA,"reviewed","us","gcmt"
"725","2011-09-03T01:06:53.780Z",-12.781,166.79,85,5.8,"mww",185,25.1,NA,0.88,"us","usp000j7gb","2015-05-13T18:54:00.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"726","2011-09-29T09:13:34.060Z",-13.082,166.999,189,4.7,"mb",84,62.8,NA,0.79,"us","usp000j8qg","2014-11-07T01:45:58.067Z","Vanuatu","earthquake",NA,NA,NA,31,"reviewed","us","us"
"727","2011-11-19T17:20:33.610Z",-12.726,166.025,44.6,4.5,"mb",30,78.2,NA,1.23,"us","usp000jb42","2014-11-07T01:46:22.875Z","Santa Cruz Islands","earthquake",NA,18.1,NA,12,"reviewed","us","us"
"728","2012-02-29T07:05:12.110Z",-12.543,166.487,80.7,5.1,"mb",159,26.5,NA,0.96,"us","usp000jfk4","2014-11-07T01:47:05.823Z","Santa Cruz Islands","earthquake",NA,7.4,NA,82,"reviewed","us","us"
"729","2012-03-01T21:51:28.430Z",-12.862,166.053,48.1,4.1,"mb",15,71.1,NA,1.12,"us","usp000jfns","2014-11-07T01:47:09.036Z","Santa Cruz Islands","earthquake",NA,14,NA,4,"reviewed","us","us"
"730","2012-03-13T19:43:31.580Z",-13.084,166.972,186.4,4.9,"mb",120,61.4,NA,0.99,"us","usp000jg6d","2014-11-07T01:47:14.295Z","Vanuatu","earthquake",NA,NA,NA,57,"reviewed","us","us"
"731","2012-05-17T19:49:32.790Z",-12.596,166.185,51.7,5,"mb",92,47.3,NA,1.07,"us","usp000jkhr","2014-11-07T01:47:48.248Z","Santa Cruz Islands","earthquake",NA,7.4,NA,34,"reviewed","us","us"
"732","2012-06-06T21:05:48.390Z",-13.08,166.865,202.7,4.2,"mb",30,161.9,NA,0.62,"us","usp000jmer","2014-11-07T01:48:01.490Z","Vanuatu","earthquake",NA,14.5,NA,7,"reviewed","us","us"
"733","2012-07-04T03:01:23.120Z",-12.838,166.914,225.6,4.5,"mb",98,102.4,NA,0.73,"us","usp000jnk3","2014-11-07T01:48:15.845Z","Santa Cruz Islands","earthquake",NA,12.7,NA,48,"reviewed","us","us"
"734","2012-07-07T09:07:22.650Z",-12.755,166.889,231.8,4.1,"mb",21,130.6,NA,0.61,"us","usp000jnq8","2014-11-07T01:48:16.964Z","Santa Cruz Islands","earthquake",NA,18.2,NA,1,"reviewed","us","us"
"735","2012-08-25T03:29:28.140Z",-12.469,166.851,240.6,4.4,"mb",66,63.4,NA,0.58,"us","usp000jqpu","2014-11-07T01:48:36.975Z","Santa Cruz Islands","earthquake",NA,11.2,NA,15,"reviewed","us","us"
"736","2012-09-05T13:09:10.060Z",-12.476,166.513,27,6,"mww",360,20.5,NA,1.01,"us","usp000jrsq","2015-06-30T16:59:03.995Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"737","2012-12-16T15:41:30.510Z",-13.409,166.442,10,4,"mb",11,161.8,NA,0.87,"us","usp000jx1g","2014-11-07T01:49:37.106Z","Vanuatu","earthquake",NA,NA,NA,3,"reviewed","us","us"
"738","2012-12-18T21:48:59.200Z",-12.85,166.017,41,4.3,"mb",33,145.6,NA,0.76,"us","usp000jx4a","2014-11-07T01:49:37.670Z","Santa Cruz Islands","earthquake",NA,11.1,NA,5,"reviewed","us","us"
"739","2013-01-09T05:24:29.700Z",-12.824,166.768,98.3,4.4,"mb",41,112.4,NA,0.63,"us","usp000jy3q","2014-11-07T01:49:48.055Z","Santa Cruz Islands","earthquake",NA,7.6,NA,6,"reviewed","us","us"
"740","2013-03-05T03:29:08.670Z",-13.161,166.854,131.3,4.5,"mb",60,136.2,NA,0.87,"us","usp000jzmt","2014-11-07T01:50:17.781Z","Vanuatu","earthquake",NA,13.1,NA,26,"reviewed","us","us"
"741","2013-03-21T11:12:22.750Z",-13.344,166.774,94.2,4.1,"mb",27,147.2,NA,1.08,"us","usp000jzuz","2014-11-07T01:50:22.233Z","Vanuatu","earthquake",NA,11.1,NA,9,"reviewed","us","us"
"742","2013-06-13T20:42:30.470Z",-12.591,166.139,35.2,4.8,"mb",18,125,NA,0.49,"us","usp000k18h","2014-11-07T01:51:04.260Z","Santa Cruz Islands","earthquake",NA,3.9,NA,10,"reviewed","us","us"
"743","2013-07-12T08:41:51.300Z",-12.665,166.999,230.2,4.9,"mb",131,44,NA,0.72,"us","usb000icxn","2014-11-07T01:51:15.649Z","145km NNW of Sola, Vanuatu","earthquake",NA,2.1,NA,223,"reviewed","us","us"
"744","2013-09-03T19:31:43.720Z",-13.111,166.7707,158.84,4.9,"mb",NA,152,8.41,0.69,"us","usc000jqwq","2013-11-15T03:20:22.000Z","120km NW of Sola, Vanuatu","earthquake",NA,6.2,0.108,NA,"reviewed","us","us"
"745","2013-11-12T17:53:58.570Z",-13.4608,166.9178,200.44,4.4,"mb",NA,164,7.915,0.63,"us","usb000l249","2014-01-31T21:22:17.000Z","82km NW of Sola, Vanuatu","earthquake",NA,11.9,0.144,NA,"reviewed","us","us"
"746","2014-01-08T17:16:30.810Z",-12.7526,166.4747,36.4,4.4,"mb",NA,197,5.275,0.75,"us","usb000m78g","2014-03-15T03:38:38.000Z","170km NW of Sola, Vanuatu","earthquake",NA,9.1,0.268,4,"reviewed","us","us"
"747","2014-02-07T06:40:33.890Z",-13.1751,166.246,35.89,4.6,"mb",NA,138,2.441,0.79,"us","usc000mvfl","2014-04-22T18:30:07.000Z","161km WNW of Sola, Vanuatu","earthquake",NA,6.6,0.132,19,"reviewed","us","us"
"748","2014-02-14T12:22:59.200Z",-12.8295,166.6781,144.52,4,"mb",NA,60,2.651,0.45,"us","usb000my4g","2014-04-30T21:18:20.000Z","150km NW of Sola, Vanuatu","earthquake",NA,9.6,0.183,10,"reviewed","us","us"
"749","2014-03-30T19:14:10.610Z",-12.5391,166.9384,226.49,4.1,"mb",NA,167,7.523,0.59,"us","usb000pmhq","2014-05-29T23:32:09.000Z","162km NNW of Sola, Vanuatu","earthquake",NA,7.9,0.151,15,"reviewed","us","us"
"750","2014-03-31T15:52:29.840Z",-12.5786,166.9441,249.1,4.6,"mb",NA,113,9.452,0.67,"us","usb000pmiv","2014-05-29T23:32:10.000Z","158km NNW of Sola, Vanuatu","earthquake",NA,6.9,0.116,25,"reviewed","us","us"
"751","2014-04-04T08:34:15.340Z",-13.492,166.3462,51.65,4.2,"mb",NA,135,7.453,0.56,"us","usb000pp0p","2014-06-11T06:06:07.000Z","137km WNW of Sola, Vanuatu","earthquake",NA,9,0.175,11,"reviewed","us","us"
"752","2014-04-08T09:58:00.550Z",-13.0195,166.8298,250.17,4,"mb",NA,145,9.009,0.21,"us","usb000pw0r","2014-06-11T06:06:13.000Z","123km NW of Sola, Vanuatu","earthquake",NA,7.3,0.258,4,"reviewed","us","us"
"753","2014-05-01T21:50:51.210Z",-12.8217,166.9807,207.22,4.4,"mb",NA,105,9.213,0.73,"us","usb000q6q1","2014-07-27T21:51:15.000Z","132km NNW of Sola, Vanuatu","earthquake",NA,6,0.049,126,"reviewed","us","us"
"754","2014-05-04T21:52:21.500Z",-12.6619,166.8754,158.53,4.1,"mb",NA,182,20.102,0.2,"us","usb000r16y","2014-07-27T21:51:21.000Z","153km NNW of Sola, Vanuatu","earthquake",NA,14.1,0.214,6,"reviewed","us","us"
"755","2014-07-10T05:01:56.020Z",-13.4898,166.9695,175.41,4.3,"mb",NA,179,1.958,0.67,"us","usb000ruam","2014-10-10T08:02:11.000Z","76km NW of Sola, Vanuatu","earthquake",NA,6.7,0.169,10,"reviewed","us","us"
"756","2014-08-16T13:11:55.770Z",-12.8501,166.615,130.59,4.1,"mb",NA,162,9.172,0.95,"us","usc000s7my","2014-11-15T04:07:11.000Z","152km NW of Sola, Vanuatu","earthquake",NA,11.1,0.145,14,"reviewed","us","us"
"757","2014-10-17T03:37:43.190Z",-12.8224,166.9752,208.01,4.4,"mb",NA,55,2.618,0.63,"us","usb000sna5","2015-01-15T20:03:28.040Z","132km NNW of Sola, Vanuatu","earthquake",10.1,4.3,0.073,71,"reviewed","us","us"
"758","2014-10-26T04:23:53.320Z",-12.409,166.9125,207.03,4.5,"mb",NA,44,3.033,0.55,"us","usc000svdh","2015-01-17T01:25:39.040Z","177km NNW of Sola, Vanuatu","earthquake",11.6,5.7,0.11,39,"reviewed","us","us"
"759","2014-10-28T05:34:07.520Z",-12.7773,166.7655,167.15,4.6,"mb",NA,143,2.687,0.84,"us","usc000sw1g","2015-01-17T01:25:42.040Z","148km NW of Sola, Vanuatu","earthquake",7.6,7.1,0.125,27,"reviewed","us","us"
"760","2014-10-29T17:30:21.940Z",-12.9166,166.8429,149.44,4.4,"mb",NA,101,2.539,0.65,"us","usc000swai","2015-01-20T09:03:01.040Z","131km NW of Sola, Vanuatu","earthquake",18.2,10.8,0.126,20,"reviewed","us","us"
"761","2014-11-01T20:09:43.210Z",-12.4832,166.8981,207.04,4.4,"mb",NA,152,2.961,0.69,"us","usc000swz9","2015-01-20T09:03:09.040Z","170km NNW of Sola, Vanuatu","earthquake",11,10.7,0.134,17,"reviewed","us","us"
"762","2014-12-05T15:35:24.810Z",-12.4431,166.9877,218.17,4.3,"mb",NA,144,2.993,0.91,"us","usc000t7uv","2015-02-28T02:16:09.040Z","170km NNW of Sola, Vanuatu","earthquake",12.5,10.5,0.188,8,"reviewed","us","us"
"763","2014-12-05T21:15:15.500Z",-13.3528,166.2629,35.56,5.3,"mb",NA,127,2.272,0.92,"us","usc000t45d","2015-02-28T02:16:09.040Z","151km WNW of Sola, Vanuatu","earthquake",9.2,6.4,0.085,47,"reviewed","us","us"
"764","2015-01-22T15:55:43.830Z",-12.9679,166.8733,118.63,4.7,"mb",NA,69,2.485,0.91,"us","usc000tiab","2015-04-24T16:55:04.040Z","125km NW of Sola, Vanuatu","earthquake",9,6,0.053,114,"reviewed","us","us"
"765","2015-01-27T17:56:46.620Z",-13.2888,166.1926,46.04,4.8,"mb",NA,63,2.358,1.29,"us","usc000tlig","2015-04-24T16:56:13.040Z","160km WNW of Sola, Vanuatu","earthquake",9.3,6.3,0.103,32,"reviewed","us","us"
"766","2015-02-03T12:03:51.860Z",-13.182,166.6529,63.2,4.9,"mb",NA,144,2.314,0.82,"us","usc000tnr7","2015-05-02T14:07:38.040Z","124km NW of Sola, Vanuatu","earthquake",11.9,6.7,0.091,40,"reviewed","us","us"
"767","2015-03-27T07:55:35.360Z",-12.5463,166.7126,131.26,4.7,"mb",NA,66,2.922,0.68,"us","us10001r4q","2015-06-12T01:53:24.040Z","173km NNW of Sola, Vanuatu","earthquake",10.5,5.9,0.088,39,"reviewed","us","us"
"768","2015-04-13T19:46:54.960Z",-13.2434,166.9449,186.58,4.2,"mb",NA,210,2.204,0.61,"us","us2000282m","2015-06-22T23:19:00.040Z","96km NW of Sola, Vanuatu","earthquake",19.2,13.9,0.121,19,"reviewed","us","us"
"769","2015-04-15T07:30:56.000Z",-12.6478,166.522,424.01,4.1,"mb",NA,154,19.294,0.56,"us","us20002848","2015-06-22T23:19:02.040Z","176km NW of Sola, Vanuatu","earthquake",23.4,11.9,0.144,13,"reviewed","us","us"
"770","2015-05-10T16:19:14.730Z",-12.5308,166.8465,271.46,4.2,"mb",NA,152,2.919,0.42,"us","us10002ave","2015-07-17T07:06:05.040Z","167km NNW of Sola, Vanuatu","earthquake",17.2,6.3,0.141,14,"reviewed","us","us"
"771","2015-07-17T10:29:53.350Z",-12.8372,166.8468,99.17,4.8,"mb",NA,64,2.617,0.99,"us","us10002zu1","2015-10-14T21:05:39.040Z","138km NNW of Sola, Vanuatu","earthquake",10.6,6,0.091,37,"reviewed","us","us"
"772","2015-07-24T07:27:49.170Z",-12.6683,166.9884,212.16,4.2,"mb",NA,126,2.77,0.75,"us","us100031ut","2015-10-22T20:04:55.040Z","147km NNW of Sola, Vanuatu","earthquake",13.2,7.2,0.11,23,"reviewed","us","us"
"773","2015-08-07T04:58:04.470Z",-12.519,166.2167,10,4.4,"mb",NA,160,9.502,1.27,"us","us100034pl","2015-11-06T18:06:29.040Z","203km SSE of Lata, Solomon Islands","earthquake",14.6,1.9,0.149,13,"reviewed","us","us"
"774","2015-10-22T00:27:19.650Z",-12.5467,166.2852,35,4.4,"mb",NA,143,3.017,1.27,"us","us2000403u","2016-01-22T23:41:09.040Z","201km NW of Sola, Vanuatu","earthquake",10.7,2,0.19,8,"reviewed","us","us"
"775","2015-11-09T08:26:07.500Z",-12.8474,166.8516,112.11,4.8,"mb",NA,96,7.574,0.73,"us","us10003vxe","2016-02-05T03:16:39.040Z","137km NNW of Sola, Vanuatu","earthquake",11,7.1,0.078,51,"reviewed","us","us"
"776","2015-12-19T03:09:59.810Z",-13.3282,166.7762,10,4.4,"mb",NA,120,2.146,0.72,"us","us100048uk","2016-03-12T02:29:17.040Z","103km NW of Sola, Vanuatu","earthquake",13.9,1.9,0.18,9,"reviewed","us","us"
"777","2016-01-01T02:36:58.930Z",-12.4827,166.8215,94.07,4.4,"mb",NA,209,2.97,0.75,"us","us10004any","2016-03-28T22:09:31.040Z","173km NNW of Sola, Vanuatu","earthquake",12.9,3.7,0.178,12,"reviewed","us","us"
"778","2016-01-13T11:25:27.720Z",-12.6421,166.8666,98.19,4.5,"mb",NA,140,2.807,0.85,"us","us10004flb","2016-03-30T02:27:57.040Z","156km NNW of Sola, Vanuatu","earthquake",10.8,7.3,0.156,12,"reviewed","us","us"
"779","2016-02-23T15:28:01.040Z",-12.5951,166.4356,45.68,4.3,"mb",NA,144,2.931,0.64,"us","us10004sxj","2016-03-22T13:24:57.213Z","186km NW of Sola, Vanuatu","earthquake",10.5,9.2,0.189,8,"reviewed","us","us"
"780","2016-03-18T12:49:10.240Z",-12.4975,166.6255,11.56,5.5,"mww",NA,35,2.985,0.87,"us","us20005aqk","2016-04-27T12:45:35.052Z","183km NNW of Sola, Vanuatu","earthquake",7.5,2.8,NA,NA,"reviewed","us","us"
"781","2016-04-20T19:36:15.450Z",-12.4881,166.5186,61.33,4.6,"mb",NA,145,3.015,0.83,"us","us20005k96","2016-04-20T20:47:03.740Z","190km NW of Sola, Vanuatu","earthquake",11.5,8.1,0.094,34,"reviewed","us","us"
